estado,tipo,direcciÃ�,x,y,longitude,latitude
VUT_Tramitacion,Viviendas de uso turÃ­stico,"Buen Pastor,Pz del    8  2Âº Derecha",582524.709999999962747,4796512.719999999739230,-1.98228758544458,43.3169261589308
VUT_Tramitacion,Viviendas de uso turÃ­stico,Camino    4  5Âº Centro,582608.760000000009313,4796977.980000000447035,-1.98118123107174,43.3211057426703
VUT_Tramitacion,Viviendas de uso turÃ­stico,"Camino    7,    En - Dr",582606.109999999986030,4796959.259999999776483,-1.98121672499647,43.3209374946586
VUT_Favorable,Viviendas de uso turÃ­stico,Campanario    5  Bajo Derecha,582148.910000000032596,4797187.969999999739230,-1.9868202961746,43.3230466918973
VUT_Favorable,Viviendas de uso turÃ­stico,Campanario    5  Bajo Izda.,582148.910000000032596,4797187.969999999739230,-1.9868202961746,43.3230466918973
VUT_Favorable,Viviendas de uso turÃ­stico,"Carlos I,Av de    1,    01 - B",582831.270000000018626,4795147.320000000298023,-1.97871348369647,43.3045995372443
VUT_Tramitacion,Viviendas de uso turÃ­stico,"Carlos I,Av de    3,    06 - A",582833.839999999967404,4795131.059999999590218,-1.97868425220715,43.3044528626844
VUT_Favorable,Viviendas de uso turÃ­stico,"Carlos I,Av de    7,    09 - A",582840.109999999986030,4795090.480000000447035,-1.97861307431103,43.3040868235287
VUT_Favorable,Viviendas de uso turÃ­stico,"Carlos I,Av de   11,    05 - B",582845.920000000041910,4795052.610000000335276,-1.97854715939877,43.3037452335692
VUT_Favorable,Viviendas de uso turÃ­stico,"Carlos I,Av de   26,    08 - D",582806.030000000027940,4795020.940000000409782,-1.97904368041142,43.3034644936253
VUT_Tramitacion,Viviendas de uso turÃ­stico,"Carlos I,Av de   34,    06 - D",582808.780000000027940,4794910.309999999590218,-1.9790264490489,43.3024681692295
VUT_Favorable,Viviendas de uso turÃ­stico,"Carlos I,Av de   36,    14 - C",582810.069999999948777,4794893.070000000298023,-1.97901314438672,43.3023128124391
VUT_Favorable,Viviendas de uso turÃ­stico,Carmelo Etxegarai    2  1Âºd,580637.500000000000000,4795925.790000000037253,-2.00564375171129,43.3118465896401
VUT_Favorable,Viviendas de uso turÃ­stico,"Carmelo Etxegarai    8,    01 - Dr",580588.930000000051223,4795891.190000000409782,-2.00624766507576,43.3115402822878
VUT_Favorable,Viviendas de uso turÃ­stico,"Catalina de Erauso    3-Iz,    01 - C",582749.839999999967404,4795150.299999999813735,-1.97971688788257,43.3046353262241
VUT_Tramitacion,Viviendas de uso turÃ­stico,"Catalina de Erauso    7,    04 - A",582659.170000000041910,4795143.740000000223517,-1.98083563747426,43.3045862311502
VUT_Tramitacion,Viviendas de uso turÃ­stico,"Catalina de Erauso   15-Iz,    En - A",582606.319999999948777,4795146.660000000149012,-1.98148672311036,43.3046183242937
VUT_Favorable,Viviendas de uso turÃ­stico,"Catalina de Erauso   22,    05 - D",582529.040000000037253,4795158.030000000260770,-1.98243770919266,43.304729170537
VUT_Tramitacion,Viviendas de uso turÃ­stico,"Catalina de Erauso   23,    09 - D",582555.790000000037253,4795127.559999999590218,-1.98211251700595,43.3044519090484
VUT_Tramitacion,Viviendas de uso turÃ­stico,"Centenario,Pz del    5,    05",582681.109999999986030,4796073.469999999739230,-1.98042525032304,43.3129543422694
VUT_Favorable,Viviendas de uso turÃ­stico,"Centenario,Pz del    5,    07",582681.109999999986030,4796073.469999999739230,-1.98042525032304,43.3129543422694
VUT_Favorable,Viviendas de uso turÃ­stico,Cesar Chicote   14  Edificio Completo,583071.099999999976717,4793829.200000000186265,-1.9759561055772,43.2927058297269
VUT_Favorable,Viviendas de uso turÃ­stico,"Claudio A. Luzuriaga    1,    06 - C",583073.250000000000000,4797302.540000000037253,-1.9754044354875,43.3239766344827
VUT_Tramitacion,Viviendas de uso turÃ­stico,"Colon,Ps de    3Y  Entresuelo Dcha",582908.739999999990687,4797089.469999999739230,-1.97746530178394,43.3220764912691
VUT_Tramitacion,Viviendas de uso turÃ­stico,"Colon,Ps de    7  Entreplanta- Local B",582913.140000000013970,4797126.589999999850988,-1.97740543820307,43.3224102028844
VUT_Favorable,Viviendas de uso turÃ­stico,"Colon,Ps de    9,    06 - A",582915.449999999953434,4797145.400000000372529,-1.97737411194111,43.3225792973278
VUT_Favorable,Viviendas de uso turÃ­stico,"Colon,Ps de   10,    03",582929.359999999986030,4797092.870000000111759,-1.97721051627073,43.3221048283014
VUT_Favorable,Viviendas de uso turÃ­stico,"Colon,Ps de   12,    02 - D",582958.430000000051223,4797193.429999999701977,-1.97683684969219,43.323006977968
VUT_Tramitacion,Viviendas de uso turÃ­stico,"Colon,Ps de   12,    07 - B",582958.430000000051223,4797193.429999999701977,-1.97683684969219,43.323006977968
VUT_Favorable,Viviendas de uso turÃ­stico,"Colon,Ps de   17  Entlo. Izda.",582952.689999999944121,4797227.349999999627471,-1.97690250740898,43.3233129977591
VUT_Tramitacion,Viviendas de uso turÃ­stico,"Colon,Ps de   17,    04 - Dra",582952.689999999944121,4797227.349999999627471,-1.97690250740898,43.3233129977591
VUT_Favorable,Viviendas de uso turÃ­stico,"Colon,Ps de   21,    06 - Iz",582969.280000000027940,4797248.089999999850988,-1.97669479218707,43.3234978926058
VUT_Tramitacion,Viviendas de uso turÃ­stico,"Colon,Ps de   29,    02 - B",583108.560000000055879,4797387.959999999962747,-1.97495607141349,43.3247417804593
VUT_Tramitacion,Viviendas de uso turÃ­stico,"Colon,Ps de   29,    02 - E",583108.560000000055879,4797387.959999999962747,-1.97495607141349,43.3247417804593
VUT_Favorable,Viviendas de uso turÃ­stico,"Colon,Ps de   29,    07 - A",583108.560000000055879,4797387.959999999962747,-1.97495607141349,43.3247417804593
VUT_Favorable,Viviendas de uso turÃ­stico,"Colon,Ps de   39  Principal Derecha",583177.380000000004657,4797455.730000000447035,-1.97409712469144,43.3253443130355
VUT_Tramitacion,Viviendas de uso turÃ­stico,"Colon,Ps de   39,    02 - Iz",583177.380000000004657,4797455.730000000447035,-1.97409712469144,43.3253443130355
VUT_Favorable,Viviendas de uso turÃ­stico,"Constitucion,Pz    4,    01 - Dr",582291.390000000013970,4797272.660000000149012,-1.9850506017866,43.3237935912461
VUT_Favorable,Viviendas de uso turÃ­stico,"Constitucion,Pz   11,    01 - Iz",582336.979999999981374,4797239.469999999739230,-1.98449337724949,43.3234897856865
VUT_Favorable,Viviendas de uso turÃ­stico,"Constitucion,Pz   12  Entlo.",582323.390000000013970,4797234.669999999925494,-1.98466168401892,43.3234480584337
VUT_Favorable,Viviendas de uso turÃ­stico,"Constitucion,Pz   12  Entlo.",582323.390000000013970,4797234.669999999925494,-1.98466168401892,43.3234480584337
VUT_Tramitacion,Viviendas de uso turÃ­stico,"Corta    4,    04 - C",583129.489999999990687,4797033.200000000186265,-1.97475168260715,43.321545514395
VUT_Tramitacion,Viviendas de uso turÃ­stico,"Crist. Balenciaga,Ps    5  Gure Izardia",579713.109999999986030,4796587.660000000149012,-2.01694486320745,43.3179041013083
VUT_Favorable,Viviendas de uso turÃ­stico,Doctor C. Delgado    3  Entlo. B,583494.060000000055879,4797375.080000000074506,-1.97020410470302,43.3245831133503
VUT_Favorable,Viviendas de uso turÃ­stico,"Doctor C. Delgado    3,    En  Entresuelo",583494.060000000055879,4797375.080000000074506,-1.97020410470302,43.3245831133503
VUT_Favorable,Viviendas de uso turÃ­stico,"Doctor MaraÃ±on,Ps   14,    01 - B  Begi UrdiÃ±ak",581355.489999999990687,4795500.919999999925494,-1.99685432491215,43.3079440862665
VUT_Favorable,Viviendas de uso turÃ­stico,"Donibane Garazi    3,    04 - B",580433.270000000018626,4796034.730000000447035,-2.00814582789433,43.312849267513
VUT_Favorable,Viviendas de uso turÃ­stico,"Donibane Garazi    5,    06 - B",580423.969999999972060,4796047.900000000372529,-2.00825856471016,43.3129688345954
VUT_Tramitacion,Viviendas de uso turÃ­stico,"Donibane Garazi    6,    05 - A",580442.369999999995343,4796060.719999999739230,-2.00802982257262,43.3130822887539
VUT_Favorable,Viviendas de uso turÃ­stico,"Donibane Garazi    6,    05 - C",580442.369999999995343,4796060.719999999739230,-2.00802982257262,43.3130822887539
VUT_Favorable,Viviendas de uso turÃ­stico,"Duque de Baena,Ps   15,    00 - Iz",581486.500000000000000,4796134.230000000447035,-1.99514522324048,43.31363173284
VUT_Tramitacion,Viviendas de uso turÃ­stico,"Duque de Mandas,Ps    3-Dr,    02 - D",583188.989999999990687,4796875.889999999664724,-1.9740418094906,43.3201226512092
VUT_Favorable,Viviendas de uso turÃ­stico,"Duque de Mandas,Ps    3-Iz,    01 - C",583188.989999999990687,4796875.889999999664724,-1.9740418094906,43.3201226512092
VUT_Tramitacion,Viviendas de uso turÃ­stico,"Duque de Mandas,Ps    5,    01 - A",583184.869999999995343,4796852.959999999962747,-1.97409608664264,43.319916664961
VUT_Favorable,Viviendas de uso turÃ­stico,"Duque de Mandas,Ps    5,    01 - C",583184.869999999995343,4796852.959999999962747,-1.97409608664264,43.319916664961
VUT_Favorable,Viviendas de uso turÃ­stico,"Duque de Mandas,Ps   11,    06 - B",583176.979999999981374,4796809.549999999813735,-1.97419995291378,43.3195267113381
VUT_Favorable,Viviendas de uso turÃ­stico,"Duque de Mandas,Ps   11,    06 - B",583176.979999999981374,4796809.549999999813735,-1.97419995291378,43.3195267113381
VUT_Tramitacion,Viviendas de uso turÃ­stico,"Duque de Mandas,Ps   11,    06 - D",583176.979999999981374,4796809.549999999813735,-1.97419995291378,43.3195267113381
VUT_Favorable,Viviendas de uso turÃ­stico,"Duque de Mandas,Ps   15,    02 - A",583172.089999999967404,4796783.440000000409782,-1.97426420530796,43.3192921801512
VUT_Favorable,Viviendas de uso turÃ­stico,"Duque de Mandas,Ps   19.A,    07 - A",583167.319999999948777,4796756.419999999925494,-1.97432711533064,43.3190494427852
VUT_Favorable,Viviendas de uso turÃ­stico,"Duque de Mandas,Ps   27,    04 - D",583153.310000000055879,4796679.490000000223517,-1.97451151773972,43.3183583801994
VUT_Favorable,Viviendas de uso turÃ­stico,"Duque de Mandas,Ps   30,    11 - E",583107.329999999958090,4796653.690000000409782,-1.97508238171423,43.3181311813044
VUT_Favorable,Viviendas de uso turÃ­stico,"Duque de Mandas,Ps   30,    17 - H",583107.329999999958090,4796653.690000000409782,-1.97508238171423,43.3181311813044
VUT_Favorable,Viviendas de uso turÃ­stico,"Duque de Mandas,Ps   36,    01 - F",583053.569999999948777,4796663.309999999590218,-1.97574381566206,43.3182237301297
VUT_Tramitacion,Viviendas de uso turÃ­stico,"Duque de Mandas,Ps   37  Ppal. C",583143.430000000051223,4796614.240000000223517,-1.97464322280656,43.3177720173703
VUT_Tramitacion,Viviendas de uso turÃ­stico,"Duque de Mandas,Ps   37,    5Âº - C",583143.430000000051223,4796614.240000000223517,-1.97464322280656,43.3177720173703
VUT_Favorable,Viviendas de uso turÃ­stico,"Duque de Mandas,Ps   37,    En - A",583143.430000000051223,4796614.240000000223517,-1.97464322280656,43.3177720173703
VUT_Tramitacion,Viviendas de uso turÃ­stico,"Duque de Mandas,Ps   43,    06 - C",583135.430000000051223,4796552.580000000074506,-1.97475120075644,43.317217767795
VUT_Tramitacion,Viviendas de uso turÃ­stico,"Duque de Mandas,Ps   49,    01 - B",583140.910000000032596,4796511.230000000447035,-1.97468989054297,43.3168448819912
VUT_Tramitacion,Viviendas de uso turÃ­stico,"Duque de Mandas,Ps   51  8Âºa",583152.479999999981374,4796488.889999999664724,-1.97455061194788,43.3166424726907
VUT_Favorable,Viviendas de uso turÃ­stico,"Easo    7,    02 - B  2Âº B",582354.219999999972060,4796604.790000000037253,-1.98437597315034,43.3177737679565
VUT_Favorable,Viviendas de uso turÃ­stico,Easo   13  1Âº A,582368.650000000023283,4796577.620000000111759,-1.98420211949521,43.3175275716148
VUT_Favorable,Viviendas de uso turÃ­stico,Easo   13  1Âº B,582368.650000000023283,4796577.620000000111759,-1.98420211949521,43.3175275716148
VUT_Favorable,Viviendas de uso turÃ­stico,"Easo   16,    1Âº - C",582404.530000000027940,4796477.410000000149012,-1.98377474015825,43.3166214336018
VUT_Favorable,Viviendas de uso turÃ­stico,"Easo   23,    06 - Iz",582397.130000000004657,4796523.860000000335276,-1.98385901486088,43.3170404416183
VUT_Favorable,Viviendas de uso turÃ­stico,"Easo   25,    03 - D",582401.069999999948777,4796516.500000000000000,-1.98381153766912,43.3169737466365
VUT_Tramitacion,Viviendas de uso turÃ­stico,"Easo   25,    04 - B",582401.069999999948777,4796516.500000000000000,-1.98381153766912,43.3169737466365
VUT_Favorable,Viviendas de uso turÃ­stico,"Easo   37,    03 - Dr",582459.560000000055879,4796405.190000000409782,-1.98310705013624,43.3159651935665
VUT_Tramitacion,Viviendas de uso turÃ­stico,"Easo   51,    01 - Iz",582537.890000000013970,4796255.129999999888241,-1.98216378352447,43.3146055865861
VUT_Tramitacion,Viviendas de uso turÃ­stico,"Easo   53,    06 - Dd",582544.040000000037253,4796243.599999999627471,-1.98208968782937,43.3145011051746
VUT_Favorable,Viviendas de uso turÃ­stico,"Easo   59,    03 - Dr",582557.119999999995343,4796218.650000000372529,-1.98193216405252,43.3142750406107
VUT_Favorable,Viviendas de uso turÃ­stico,"Easo   63,    01 - Dr",582573.959999999962747,4796187.110000000335276,-1.98172927239313,43.3139892321978
VUT_Favorable,Viviendas de uso turÃ­stico,"Easo   63,    01 - Iz",582573.959999999962747,4796187.110000000335276,-1.98172927239313,43.3139892321978
VUT_Favorable,Viviendas de uso turÃ­stico,"Easo   63,    02 - Dr",582573.959999999962747,4796187.110000000335276,-1.98172927239313,43.3139892321978
VUT_Tramitacion,Viviendas de uso turÃ­stico,"Easo   67,    06 - C",582584.640000000013970,4796167.059999999590218,-1.98160060570757,43.3138075461725
VUT_Tramitacion,Viviendas de uso turÃ­stico,"Easo   71,    03 - D",582596.920000000041910,4796144.070000000298023,-1.9814526544668,43.3135992150004
VUT_Favorable,Viviendas de uso turÃ­stico,"Easo   71,    05 - D",582596.920000000041910,4796144.070000000298023,-1.9814526544668,43.3135992150004
VUT_Tramitacion,Viviendas de uso turÃ­stico,"Easo   77,    02 - Iz",582634.260000000009313,4796073.820000000298023,-1.98100283456053,43.3129626413694
VUT_Tramitacion,Viviendas de uso turÃ­stico,"Easo   81,    03 - Dr",582641.420000000041910,4796060.009999999776483,-1.98091663306486,43.3128375210316
VUT_Tramitacion,Viviendas de uso turÃ­stico,"Easo,Pz de    2  1Âºb",582507.849999999976717,4796263.709999999962747,-1.98253288290883,43.3146861294674
VUT_Tramitacion,Viviendas de uso turÃ­stico,"Easo,Pz de    2  3Âºa (Derecha)",582507.849999999976717,4796263.709999999962747,-1.98253288290883,43.3146861294674
VUT_Tramitacion,Viviendas de uso turÃ­stico,"Easo,Pz de    4,    01 - Dr",582507.010000000009313,4796228.750000000000000,-1.98254849159244,43.3143714707368
VUT_Favorable,Viviendas de uso turÃ­stico,"Easo,Pz de    4,    01 - Dr",582507.010000000009313,4796228.750000000000000,-1.98254849159244,43.3143714707368
VUT_Favorable,Viviendas de uso turÃ­stico,"Easo,Pz de    4,    01 - Iz",582507.010000000009313,4796228.750000000000000,-1.98254849159244,43.3143714707368
VUT_Tramitacion,Viviendas de uso turÃ­stico,"Easo,Pz de    6,    06 - Dr",582506.239999999990687,4796201.160000000149012,-1.98256212993516,43.3141231576856
VUT_Tramitacion,Viviendas de uso turÃ­stico,"Egia    8,    00 - Iz",583206.449999999953434,4796464.139999999664724,-1.97388889999658,43.316413676332
VUT_Favorable,Viviendas de uso turÃ­stico,"Egia   10,    05 - 3",583223.170000000041910,4796464.820000000298023,-1.9736826365419,43.3164179486318
VUT_Tramitacion,Viviendas de uso turÃ­stico,"Egia   18,    03 - B",583262.849999999976717,4796466.559999999590218,-1.97319311170351,43.3164292225656
VUT_Tramitacion,Viviendas de uso turÃ­stico,"Egia   19,    05 - D",583368.880000000004657,4796428.929999999701977,-1.97189145649979,43.3160786894505
VUT_Tramitacion,Viviendas de uso turÃ­stico,"Egia,Cz de   11,    En - Dr",583318.979999999981374,4797061.780000000260770,-1.97241070588009,43.3217818533329
VUT_Favorable,Viviendas de uso turÃ­stico,"Elisabete Maiztegi   13  Villa, Baja y Primera",583412.599999999976717,4794079.349999999627471,-1.97170904138127,43.2949202102087
VUT_Favorable,Viviendas de uso turÃ­stico,"Elkano    3,    04 - Iz",582448.359999999986030,4797067.500000000000000,-1.9831457049616,43.3219293083239
VUT_Favorable,Viviendas de uso turÃ­stico,"Errondo,Ps de    2,    04 - Cd",582627.010000000009313,4795842.309999999590218,-1.98112704621805,43.3108791135393
VUT_Tramitacion,Viviendas de uso turÃ­stico,"Errondo,Ps de    4-02,    10 - C",582619.859999999986030,4795788.919999999925494,-1.9812232286087,43.3103992193693
VUT_Favorable,Viviendas de uso turÃ­stico,"Errondo,Ps de    6  1Âº B",582614.589999999967404,4795748.490000000223517,-1.98129428221033,43.3100357997646
VUT_Tramitacion,Viviendas de uso turÃ­stico,"Escolta Real    4,    01 - D",580954.469999999972060,4796131.530000000260770,-2.0017053944691,43.3136648699026
VUT_Favorable,Viviendas de uso turÃ­stico,Escritor J. Artetxe    7,579800.459999999962747,4795201.690000000409782,-2.01606912114947,43.3054165792644
VUT_Tramitacion,Viviendas de uso turÃ­stico,"Eskalantegi    2,    01 - Iz",587622.219999999972060,4796849.169999999925494,-1.91938097201208,43.3193786440289
VUT_Favorable,Viviendas de uso turÃ­stico,Esterlines   17  1Âº,582293.060000000055879,4797168.570000000298023,-1.9850456104894,43.3228562691039
VUT_Favorable,Viviendas de uso turÃ­stico,"Etxaide    4,    03 - D",582708.699999999953434,4796845.969999999739230,-1.97996874152163,43.3199062513321
VUT_Favorable,Viviendas de uso turÃ­stico,"Etxaide    8,    03 - Iz",582731.800000000046566,4796801.839999999850988,-1.97969054671671,43.3195064012779
VUT_Tramitacion,Viviendas de uso turÃ­stico,"Etxaide   10,    01 - Dr",582736.630000000004657,4796793.059999999590218,-1.97963231179024,43.3194268222296
